quarter_start,clinic_id,clinic_name,clinic_waiting_total,clinic_treated_total,catchment_total,pct_of_catchment,catchment,capacity_ratio,capacity_pct,n_qtr_to_100pct,total_months
2023-07-01,124,INJUNE DENTAL CLINIC,17,4,798,2.1303258145363409,South West,0.235,23.53,4,12
2023-07-01,125,MITCHELL DENTAL CLINIC,81,22,798,10.1503759398496241,South West,0.272,27.16,4,12
2023-10-01,129,SURAT DENTAL CLINIC,22,0,942,2.3354564755838641,South West,0.000,0.00,NULL,NULL
2023-10-01,62,CHARLEVILLE DENTAL CLINIC,166,67,942,17.6220806794055202,South West,0.404,40.36,2,6
2023-10-01,63,CUNNAMULLA DENTAL CLINIC,57,18,942,6.0509554140127389,South West,0.316,31.58,3,9
2023-10-01,64,THARGOMINDAH DENTAL SERVI,3,0,942,0.31847133757961783439,South West,0.000,0.00,NULL,NULL
2023-10-01,65,ROMA HOSPITAL DENTAL CLIN,456,157,942,48.4076433121019108,South West,0.344,34.43,3,9
2023-10-01,123,DIRRANBANDI DENTAL CLINIC,16,0,942,1.6985138004246285,South West,0.000,0.00,NULL,NULL
2023-10-01,124,INJUNE DENTAL CLINIC,19,0,942,2.0169851380042463,South West,0.000,0.00,NULL,NULL
2023-10-01,125,MITCHELL DENTAL CLINIC,87,0,942,9.2356687898089172,South West,0.000,0.00,NULL,NULL
2023-10-01,127,MUNGINDI DENTAL CLINIC,12,7,942,1.2738853503184713,South West,0.583,58.33,2,6
2023-10-01,128,QUILPIE DENTAL CLINIC,22,3,942,2.3354564755838641,South West,0.136,13.64,7,21
2023-10-01,160,ST GEORGE DENTAL CLINIC,82,3,942,8.7048832271762208,South West,0.037,3.66,27,81
2024-01-01,63,CUNNAMULLA DENTAL CLINIC,108,4,1039,10.3946102021174206,South West,0.037,3.70,27,81
2024-01-01,65,ROMA HOSPITAL DENTAL CLIN,497,196,1039,47.8344562078922040,South West,0.394,39.44,3,9
2024-01-01,129,SURAT DENTAL CLINIC,24,11,1039,2.3099133782483157,South West,0.458,45.83,2,6
2024-01-01,128,QUILPIE DENTAL CLINIC,19,3,1039,1.8286814244465833,South West,0.158,15.79,6,18
2024-01-01,127,MUNGINDI DENTAL CLINIC,13,0,1039,1.2512030798845043,South West,0.000,0.00,NULL,NULL
2024-01-01,125,MITCHELL DENTAL CLINIC,89,0,1039,8.5659287776708373,South West,0.000,0.00,NULL,NULL
2024-01-01,124,INJUNE DENTAL CLINIC,20,0,1039,1.9249278152069297,South West,0.000,0.00,NULL,NULL
2024-01-01,123,DIRRANBANDI DENTAL CLINIC,21,5,1039,2.0211742059672762,South West,0.238,23.81,4,12
2024-01-01,160,ST GEORGE DENTAL CLINIC,73,11,1039,7.0259865255052936,South West,0.151,15.07,7,21
2024-01-01,62,CHARLEVILLE DENTAL CLINIC,172,50,1039,16.5543792107795958,South West,0.291,29.07,3,9
2024-01-01,64,THARGOMINDAH DENTAL SERVI,3,0,1039,0.28873917228103946102,South West,0.000,0.00,NULL,NULL
2024-04-01,129,SURAT DENTAL CLINIC,26,0,1058,2.4574669187145558,South West,0.000,0.00,NULL,NULL
2024-04-01,65,ROMA HOSPITAL DENTAL CLIN,508,150,1058,48.0151228733459357,South West,0.295,29.53,3,9
2024-04-01,127,MUNGINDI DENTAL CLINIC,14,1,1058,1.3232514177693762,South West,0.071,7.14,14,42
2024-04-01,63,CUNNAMULLA DENTAL CLINIC,89,16,1058,8.4120982986767486,South West,0.180,17.98,6,18
2024-04-01,62,CHARLEVILLE DENTAL CLINIC,196,55,1058,18.5255198487712665,South West,0.281,28.06,4,12
2024-04-01,128,QUILPIE DENTAL CLINIC,21,5,1058,1.9848771266540643,South West,0.238,23.81,4,12
2024-04-01,125,MITCHELL DENTAL CLINIC,95,7,1058,8.9792060491493384,South West,0.074,7.37,14,42
2024-04-01,160,ST GEORGE DENTAL CLINIC,77,20,1058,7.2778827977315690,South West,0.260,25.97,4,12
2024-04-01,124,INJUNE DENTAL CLINIC,22,7,1058,2.0793950850661626,South West,0.318,31.82,3,9
2024-04-01,123,DIRRANBANDI DENTAL CLINIC,10,1,1058,0.94517958412098298677,South West,0.100,10.00,10,30
2024-07-01,65,ROMA HOSPITAL DENTAL CLIN,559,181,1096,51.0036496350364964,South West,0.324,32.38,3,9
2024-07-01,160,ST GEORGE DENTAL CLINIC,66,19,1096,6.0218978102189781,South West,0.288,28.79,3,9
2024-07-01,129,SURAT DENTAL CLINIC,24,0,1096,2.1897810218978102,South West,0.000,0.00,NULL,NULL
2024-07-01,128,QUILPIE DENTAL CLINIC,29,10,1096,2.6459854014598540,South West,0.345,34.48,3,9
2024-07-01,127,MUNGINDI DENTAL CLINIC,12,6,1096,1.0948905109489051,South West,0.500,50.00,2,6
2024-07-01,125,MITCHELL DENTAL CLINIC,73,14,1096,6.6605839416058394,South West,0.192,19.18,5,15
2024-07-01,124,INJUNE DENTAL CLINIC,19,0,1096,1.7335766423357664,South West,0.000,0.00,NULL,NULL
2024-07-01,123,DIRRANBANDI DENTAL CLINIC,13,7,1096,1.1861313868613139,South West,0.538,53.85,2,6
2024-07-01,62,CHARLEVILLE DENTAL CLINIC,200,84,1096,18.2481751824817518,South West,0.420,42.00,2,6
2024-07-01,64,THARGOMINDAH DENTAL SERVI,2,0,1096,0.18248175182481751825,South West,0.000,0.00,NULL,NULL
2024-07-01,63,CUNNAMULLA DENTAL CLINIC,99,31,1096,9.0328467153284672,South West,0.313,31.31,3,9
2024-10-01,128,QUILPIE DENTAL CLINIC,26,0,1118,2.3255813953488372,South West,0.000,0.00,NULL,NULL
2024-10-01,160,ST GEORGE DENTAL CLINIC,61,14,1118,5.4561717352415027,South West,0.230,22.95,4,12
2024-10-01,129,SURAT DENTAL CLINIC,23,0,1118,2.0572450805008945,South West,0.000,0.00,NULL,NULL
2024-10-01,62,CHARLEVILLE DENTAL CLINIC,230,83,1118,20.5724508050089445,South West,0.361,36.09,3,9
2024-10-01,127,MUNGINDI DENTAL CLINIC,15,0,1118,1.3416815742397138,South West,0.000,0.00,NULL,NULL
2024-10-01,125,MITCHELL DENTAL CLINIC,75,14,1118,6.7084078711985689,South West,0.187,18.67,5,15
2024-10-01,124,INJUNE DENTAL CLINIC,16,0,1118,1.4311270125223614,South West,0.000,0.00,NULL,NULL
2024-10-01,123,DIRRANBANDI DENTAL CLINIC,11,0,1118,0.98389982110912343470,South West,0.000,0.00,NULL,NULL
2024-10-01,63,CUNNAMULLA DENTAL CLINIC,97,12,1118,8.6762075134168157,South West,0.124,12.37,8,24
2024-10-01,65,ROMA HOSPITAL DENTAL CLIN,553,179,1118,49.4633273703041145,South West,0.324,32.37,3,9
2024-10-01,64,THARGOMINDAH DENTAL SERVI,11,0,1118,0.98389982110912343470,South West,0.000,0.00,NULL,NULL
2025-01-01,123,DIRRANBANDI DENTAL CLINIC,16,3,1230,1.3008130081300813,South West,0.188,18.75,5,15
2025-01-01,124,INJUNE DENTAL CLINIC,18,8,1230,1.4634146341463415,South West,0.444,44.44,2,6
2025-01-01,65,ROMA HOSPITAL DENTAL CLIN,571,229,1230,46.4227642276422764,South West,0.401,40.11,2,6
2025-01-01,125,MITCHELL DENTAL CLINIC,73,13,1230,5.9349593495934959,South West,0.178,17.81,6,18
2025-01-01,63,CUNNAMULLA DENTAL CLINIC,98,27,1230,7.9674796747967480,South West,0.276,27.55,4,12
2025-01-01,160,ST GEORGE DENTAL CLINIC,68,11,1230,5.5284552845528455,South West,0.162,16.18,6,18
2025-01-01,129,SURAT DENTAL CLINIC,27,0,1230,2.1951219512195122,South West,0.000,0.00,NULL,NULL
2025-01-01,128,QUILPIE DENTAL CLINIC,27,12,1230,2.1951219512195122,South West,0.444,44.44,2,6
2025-01-01,127,MUNGINDI DENTAL CLINIC,19,7,1230,1.5447154471544715,South West,0.368,36.84,3,9
2025-01-01,62,CHARLEVILLE DENTAL CLINIC,298,100,1230,24.2276422764227642,South West,0.336,33.56,3,9
2025-01-01,64,THARGOMINDAH DENTAL SERVI,15,0,1230,1.2195121951219512,South West,0.000,0.00,NULL,NULL
2025-04-01,64,THARGOMINDAH DENTAL SERVI,16,0,1275,1.2549019607843137,South West,0.000,0.00,NULL,NULL
2025-04-01,62,CHARLEVILLE DENTAL CLINIC,315,63,1275,24.7058823529411765,South West,0.200,20.00,5,15
2025-04-01,63,CUNNAMULLA DENTAL CLINIC,116,6,1275,9.0980392156862745,South West,0.052,5.17,19,57
2025-04-01,65,ROMA HOSPITAL DENTAL CLIN,574,158,1275,45.0196078431372549,South West,0.275,27.53,4,12
2025-04-01,123,DIRRANBANDI DENTAL CLINIC,17,2,1275,1.3333333333333333,South West,0.118,11.76,9,27
2025-04-01,124,INJUNE DENTAL CLINIC,12,1,1275,0.94117647058823529412,South West,0.083,8.33,12,36
2025-04-01,125,MITCHELL DENTAL CLINIC,81,0,1275,6.3529411764705882,South West,0.000,0.00,NULL,NULL
2025-04-01,127,MUNGINDI DENTAL CLINIC,21,1,1275,1.6470588235294118,South West,0.048,4.76,21,63
2025-04-01,128,QUILPIE DENTAL CLINIC,29,1,1275,2.2745098039215686,South West,0.034,3.45,29,87
2025-04-01,129,SURAT DENTAL CLINIC,13,13,1275,1.0196078431372549,South West,1.000,100.00,1,3
2025-04-01,160,ST GEORGE DENTAL CLINIC,81,12,1275,6.3529411764705882,South West,0.148,14.81,7,21
2020-01-01,4,NAMBOUR DENTAL CLINIC,1648,13,11796,13.9708375720583249,Sunshine Coast,0.008,0.79,127,381
2020-01-01,5,NOOSA DENTAL CLINIC,1488,23,11796,12.6144455747711089,Sunshine Coast,0.015,1.55,65,195
2020-01-01,3,GYMPIE DENTAL CLINIC,2193,45,11796,18.5910478128179044,Sunshine Coast,0.021,2.05,49,147
2020-01-01,2,CALOUNDRA DENTAL CLINIC,3442,11,11796,29.1793828416412343,Sunshine Coast,0.003,0.32,313,939
2020-01-01,1,KAWANA DENTAL CLINIC,3025,17,11796,25.6442861987114276,Sunshine Coast,0.006,0.56,178,534
2020-07-01,2,CALOUNDRA DENTAL CLINIC,3714,35,12644,29.3736159443214173,Sunshine Coast,0.009,0.94,106,318
2020-07-01,4,NAMBOUR DENTAL CLINIC,1824,17,12644,14.4258146156279658,Sunshine Coast,0.009,0.93,107,321
2020-07-01,1,KAWANA DENTAL CLINIC,3181,21,12644,25.1581777918380259,Sunshine Coast,0.007,0.66,151,453
2020-07-01,5,NOOSA DENTAL CLINIC,1557,11,12644,12.3141410945903195,Sunshine Coast,0.007,0.71,142,426
2020-07-01,145,SCUH DENTAL CLINIC,1,1,12644,0.00790888959190129706,Sunshine Coast,1.000,100.00,1,3
2020-07-01,3,GYMPIE DENTAL CLINIC,2367,11,12644,18.7203416640303701,Sunshine Coast,0.005,0.46,215,645
2020-10-01,3,GYMPIE DENTAL CLINIC,2288,41,11386,20.0948533286492183,Sunshine Coast,0.018,1.79,56,168
2020-10-01,5,NOOSA DENTAL CLINIC,1366,41,11386,11.9971895310029861,Sunshine Coast,0.030,3.00,33,99
2020-10-01,2,CALOUNDRA DENTAL CLINIC,3303,97,11386,29.0093096785526085,Sunshine Coast,0.029,2.94,34,102
2020-10-01,1,KAWANA DENTAL CLINIC,2735,92,11386,24.0207272088529773,Sunshine Coast,0.034,3.36,30,90
2020-10-01,4,NAMBOUR DENTAL CLINIC,1694,42,11386,14.8779202529422097,Sunshine Coast,0.025,2.48,40,120
2021-01-01,5,NOOSA DENTAL CLINIC,1460,41,11653,12.5289624989273149,Sunshine Coast,0.028,2.81,36,108
2021-01-01,2,CALOUNDRA DENTAL CLINIC,3348,118,11653,28.7307989358963357,Sunshine Coast,0.035,3.52,28,84
2021-01-01,4,NAMBOUR DENTAL CLINIC,1849,40,11653,15.8671586715867159,Sunshine Coast,0.022,2.16,46,138
2021-01-01,3,GYMPIE DENTAL CLINIC,2105,152,11653,18.0640178494808204,Sunshine Coast,0.072,7.22,14,42
2021-01-01,1,KAWANA DENTAL CLINIC,2891,106,11653,24.8090620441088132,Sunshine Coast,0.037,3.67,27,81
2021-04-01,4,NAMBOUR DENTAL CLINIC,2059,4,12799,16.0871943120556293,Sunshine Coast,0.002,0.19,515,1545
2021-04-01,5,NOOSA DENTAL CLINIC,1612,5,12799,12.5947339635909055,Sunshine Coast,0.003,0.31,322,966
2021-04-01,1,KAWANA DENTAL CLINIC,3213,11,12799,25.1035237127900617,Sunshine Coast,0.003,0.34,292,876
2021-04-01,2,CALOUNDRA DENTAL CLINIC,3750,10,12799,29.2991639971872803,Sunshine Coast,0.003,0.27,375,1125
2021-04-01,3,GYMPIE DENTAL CLINIC,2165,53,12799,16.9153840143761231,Sunshine Coast,0.024,2.45,41,123
2022-07-01,5,NOOSA DENTAL CLINIC,1345,121,11584,11.6108425414364641,Sunshine Coast,0.090,9.00,11,33
2022-07-01,145,SCUH DENTAL CLINIC,0,1,11584,0.000000000000000000000000,Sunshine Coast,NULL,NULL,NULL,NULL
2022-07-01,4,NAMBOUR DENTAL CLINIC,1944,148,11584,16.7817679558011050,Sunshine Coast,0.076,7.61,13,39
2022-07-01,3,GYMPIE DENTAL CLINIC,2070,151,11584,17.8694751381215470,Sunshine Coast,0.073,7.29,14,42
2022-07-01,2,CALOUNDRA DENTAL CLINIC,3280,205,11584,28.3149171270718232,Sunshine Coast,0.063,6.25,16,48
2022-07-01,1,KAWANA DENTAL CLINIC,2945,196,11584,25.4229972375690608,Sunshine Coast,0.067,6.66,15,45
2022-10-01,1,KAWANA DENTAL CLINIC,2733,183,10727,25.4777663838911159,Sunshine Coast,0.067,6.70,15,45
2022-10-01,3,GYMPIE DENTAL CLINIC,2042,98,10727,19.0360771884030950,Sunshine Coast,0.048,4.80,21,63
2022-10-01,4,NAMBOUR DENTAL CLINIC,1782,105,10727,16.6122867530530437,Sunshine Coast,0.059,5.89,17,51
2022-10-01,5,NOOSA DENTAL CLINIC,1185,99,10727,11.0468910226531183,Sunshine Coast,0.084,8.35,12,36
2022-10-01,2,CALOUNDRA DENTAL CLINIC,2985,170,10727,27.8269786519996271,Sunshine Coast,0.057,5.70,18,54
2023-04-01,3,GYMPIE DENTAL CLINIC,2439,39,12271,19.8761307146931790,Sunshine Coast,0.016,1.60,63,189
2023-04-01,2,CALOUNDRA DENTAL CLINIC,3369,40,12271,27.4549751446499878,Sunshine Coast,0.012,1.19,84,252
2023-04-01,1,KAWANA DENTAL CLINIC,3057,55,12271,24.9123950778257681,Sunshine Coast,0.018,1.80,56,168
2023-04-01,5,NOOSA DENTAL CLINIC,1419,13,12271,11.5638497269986146,Sunshine Coast,0.009,0.92,109,327
2023-04-01,4,NAMBOUR DENTAL CLINIC,1987,24,12271,16.1926493358324505,Sunshine Coast,0.012,1.21,83,249
2023-07-01,5,NOOSA DENTAL CLINIC,1429,163,11469,12.4596739035661348,Sunshine Coast,0.114,11.41,9,27
2023-07-01,4,NAMBOUR DENTAL CLINIC,1800,229,11469,15.6944807742610515,Sunshine Coast,0.127,12.72,8,24
2023-07-01,3,GYMPIE DENTAL CLINIC,2334,313,11469,20.3505100706251635,Sunshine Coast,0.134,13.41,7,21
2023-07-01,2,CALOUNDRA DENTAL CLINIC,3132,469,11469,27.3083965472142297,Sunshine Coast,0.150,14.97,7,21
2023-07-01,1,KAWANA DENTAL CLINIC,2774,339,11469,24.1869387043334205,Sunshine Coast,0.122,12.22,8,24
2023-07-01,145,SCUH DENTAL CLINIC,0,1,11469,0.000000000000000000000000,Sunshine Coast,NULL,NULL,NULL,NULL
2023-10-01,145,SCUH DENTAL CLINIC,0,1,11800,0.000000000000000000000000,Sunshine Coast,NULL,NULL,NULL,NULL
2023-10-01,4,NAMBOUR DENTAL CLINIC,1814,214,11800,15.3728813559322034,Sunshine Coast,0.118,11.80,8,24
2023-10-01,2,CALOUNDRA DENTAL CLINIC,3273,353,11800,27.7372881355932203,Sunshine Coast,0.108,10.79,9,27
2023-10-01,5,NOOSA DENTAL CLINIC,1477,164,11800,12.5169491525423729,Sunshine Coast,0.111,11.10,9,27
2023-10-01,1,KAWANA DENTAL CLINIC,2821,347,11800,23.9067796610169492,Sunshine Coast,0.123,12.30,8,24
2023-10-01,3,GYMPIE DENTAL CLINIC,2415,246,11800,20.4661016949152542,Sunshine Coast,0.102,10.19,10,30
2024-01-01,1,KAWANA DENTAL CLINIC,2878,246,11828,24.3320933378424078,Sunshine Coast,0.085,8.55,12,36
2024-01-01,145,SCUH DENTAL CLINIC,0,1,11828,0.000000000000000000000000,Sunshine Coast,NULL,NULL,NULL,NULL
2024-01-01,4,NAMBOUR DENTAL CLINIC,1813,146,11828,15.3280351707811972,Sunshine Coast,0.081,8.05,12,36
2024-01-01,3,GYMPIE DENTAL CLINIC,2365,216,11828,19.9949272911734866,Sunshine Coast,0.091,9.13,11,33
2024-01-01,2,CALOUNDRA DENTAL CLINIC,3243,293,11828,27.4179912073047007,Sunshine Coast,0.090,9.03,11,33
2024-01-01,5,NOOSA DENTAL CLINIC,1529,109,11828,12.9269529928982076,Sunshine Coast,0.071,7.13,14,42
2024-04-01,2,CALOUNDRA DENTAL CLINIC,3593,150,12971,27.7002544136920823,Sunshine Coast,0.042,4.17,24,72
2024-04-01,1,KAWANA DENTAL CLINIC,3161,121,12971,24.3697478991596639,Sunshine Coast,0.038,3.83,26,78
2024-04-01,5,NOOSA DENTAL CLINIC,1702,58,12971,13.1215789067920746,Sunshine Coast,0.034,3.41,29,87
2024-04-01,4,NAMBOUR DENTAL CLINIC,1945,55,12971,14.9949888212165600,Sunshine Coast,0.028,2.83,35,105
2024-04-01,3,GYMPIE DENTAL CLINIC,2570,146,12971,19.8134299591396192,Sunshine Coast,0.057,5.68,18,54
2024-07-01,5,NOOSA DENTAL CLINIC,1677,137,12339,13.5910527595429127,Sunshine Coast,0.082,8.17,12,36
2024-07-01,3,GYMPIE DENTAL CLINIC,2425,200,12339,19.6531323445984277,Sunshine Coast,0.082,8.25,12,36
2024-07-01,4,NAMBOUR DENTAL CLINIC,1848,200,12339,14.9769025042548018,Sunshine Coast,0.108,10.82,9,27
2024-07-01,2,CALOUNDRA DENTAL CLINIC,3454,372,12339,27.9925439662857606,Sunshine Coast,0.108,10.77,9,27
2024-07-01,1,KAWANA DENTAL CLINIC,2935,257,12339,23.7863684253180971,Sunshine Coast,0.088,8.76,11,33
2024-10-01,4,NAMBOUR DENTAL CLINIC,1642,268,11360,14.4542253521126761,Sunshine Coast,0.163,16.32,6,18
2024-10-01,2,CALOUNDRA DENTAL CLINIC,3235,383,11360,28.4771126760563380,Sunshine Coast,0.118,11.84,8,24
2024-10-01,5,NOOSA DENTAL CLINIC,1434,251,11360,12.6232394366197183,Sunshine Coast,0.175,17.50,6,18
2024-10-01,1,KAWANA DENTAL CLINIC,2768,371,11360,24.3661971830985915,Sunshine Coast,0.134,13.40,7,21
2024-10-01,3,GYMPIE DENTAL CLINIC,2281,291,11360,20.0792253521126761,Sunshine Coast,0.128,12.76,8,24
2025-01-01,3,GYMPIE DENTAL CLINIC,2242,227,11709,19.1476641899393629,Sunshine Coast,0.101,10.12,10,30
2025-01-01,145,SCUH DENTAL CLINIC,0,1,11709,0.000000000000000000000000,Sunshine Coast,NULL,NULL,NULL,NULL
2025-01-01,5,NOOSA DENTAL CLINIC,1624,98,11709,13.8696729011871210,Sunshine Coast,0.060,6.03,17,51
2025-01-01,4,NAMBOUR DENTAL CLINIC,1770,76,11709,15.1165769920573917,Sunshine Coast,0.043,4.29,23,69
2025-01-01,1,KAWANA DENTAL CLINIC,2875,309,11709,24.5537620633700572,Sunshine Coast,0.107,10.75,9,27
2025-01-01,2,CALOUNDRA DENTAL CLINIC,3198,369,11709,27.3123238534460671,Sunshine Coast,0.115,11.54,9,27
2025-04-01,145,SCUH DENTAL CLINIC,0,1,12104,0.000000000000000000000000,Sunshine Coast,NULL,NULL,NULL,NULL
2025-04-01,2,CALOUNDRA DENTAL CLINIC,3426,202,12104,28.3046926635822868,Sunshine Coast,0.059,5.90,17,51
2025-04-01,1,KAWANA DENTAL CLINIC,2919,196,12104,24.1159947124917383,Sunshine Coast,0.067,6.71,15,45
2025-04-01,3,GYMPIE DENTAL CLINIC,2360,169,12104,19.4976867151354924,Sunshine Coast,0.072,7.16,14,42
2025-04-01,5,NOOSA DENTAL CLINIC,1625,96,12104,13.4253139458030403,Sunshine Coast,0.059,5.91,17,51
2025-04-01,4,NAMBOUR DENTAL CLINIC,1774,122,12104,14.6563119629874422,Sunshine Coast,0.069,6.88,15,45
2020-01-01,150,TORRES STRAIT DENTAL CLINIC,229,58,632,36.2341772151898734,Torres and Cape,0.253,25.33,4,12
2020-01-01,107,CAPE YORK DENTAL CLINIC,403,21,632,63.7658227848101266,Torres and Cape,0.052,5.21,19,57
2020-07-01,150,TORRES STRAIT DENTAL CLINIC,208,68,627,33.1738437001594896,Torres and Cape,0.327,32.69,3,9
2020-07-01,107,CAPE YORK DENTAL CLINIC,419,15,627,66.8261562998405104,Torres and Cape,0.036,3.58,28,84
2020-10-01,150,TORRES STRAIT DENTAL CLINIC,208,98,687,30.2765647743813683,Torres and Cape,0.471,47.12,2,6
2020-10-01,107,CAPE YORK DENTAL CLINIC,479,27,687,69.7234352256186317,Torres and Cape,0.056,5.64,18,54
2021-01-01,150,TORRES STRAIT DENTAL CLINIC,185,96,809,22.8677379480840544,Torres and Cape,0.519,51.89,2,6
2021-01-01,107,CAPE YORK DENTAL CLINIC,624,30,809,77.1322620519159456,Torres and Cape,0.048,4.81,21,63
2021-04-01,150,TORRES STRAIT DENTAL CLINIC,225,62,881,25.5391600454029512,Torres and Cape,0.276,27.56,4,12
2021-04-01,107,CAPE YORK DENTAL CLINIC,656,25,881,74.4608399545970488,Torres and Cape,0.038,3.81,26,78
2022-07-01,150,TORRES STRAIT DENTAL CLINIC,432,57,945,45.7142857142857143,Torres and Cape,0.132,13.19,8,24
2022-07-01,107,CAPE YORK DENTAL CLINIC,513,20,945,54.2857142857142857,Torres and Cape,0.039,3.90,26,78
2022-10-01,150,TORRES STRAIT DENTAL CLINIC,491,49,954,51.4675052410901468,Torres and Cape,0.100,9.98,10,30
2022-10-01,107,CAPE YORK DENTAL CLINIC,463,19,954,48.5324947589098532,Torres and Cape,0.041,4.10,24,72
2023-04-01,150,TORRES STRAIT DENTAL CLINIC,533,28,909,58.6358635863586359,Torres and Cape,0.053,5.25,19,57
2023-04-01,107,CAPE YORK DENTAL CLINIC,376,15,909,41.3641364136413641,Torres and Cape,0.040,3.99,25,75
2023-07-01,150,TORRES STRAIT DENTAL CLINIC,615,84,1037,59.3056894889103182,Torres and Cape,0.137,13.66,7,21
2023-07-01,107,CAPE YORK DENTAL CLINIC,422,71,1037,40.6943105110896818,Torres and Cape,0.168,16.82,6,18
2023-10-01,107,CAPE YORK DENTAL CLINIC,457,35,1054,43.3586337760910816,Torres and Cape,0.077,7.66,13,39
2023-10-01,150,TORRES STRAIT DENTAL CLINIC,597,76,1054,56.6413662239089184,Torres and Cape,0.127,12.73,8,24
2024-01-01,107,CAPE YORK DENTAL CLINIC,493,51,1041,47.3583093179634966,Torres and Cape,0.103,10.34,10,30
2024-01-01,150,TORRES STRAIT DENTAL CLINIC,548,123,1041,52.6416906820365034,Torres and Cape,0.224,22.45,4,12
2024-04-01,150,TORRES STRAIT DENTAL CLINIC,557,107,1076,51.7657992565055762,Torres and Cape,0.192,19.21,5,15
2024-04-01,107,CAPE YORK DENTAL CLINIC,519,31,1076,48.2342007434944238,Torres and Cape,0.060,5.97,17,51
2024-07-01,150,TORRES STRAIT DENTAL CLINIC,272,72,829,32.8106151990349819,Torres and Cape,0.265,26.47,4,12
2024-07-01,107,CAPE YORK DENTAL CLINIC,557,28,829,67.1893848009650181,Torres and Cape,0.050,5.03,20,60
2024-10-01,107,CAPE YORK DENTAL CLINIC,543,18,797,68.1304893350062735,Torres and Cape,0.033,3.31,30,90
2024-10-01,150,TORRES STRAIT DENTAL CLINIC,254,36,797,31.8695106649937265,Torres and Cape,0.142,14.17,7,21
2025-01-01,150,TORRES STRAIT DENTAL CLINIC,304,73,823,36.9380315917375456,Torres and Cape,0.240,24.01,4,12
2025-01-01,107,CAPE YORK DENTAL CLINIC,519,22,823,63.0619684082624544,Torres and Cape,0.042,4.24,24,72
2025-04-01,150,TORRES STRAIT DENTAL CLINIC,255,108,726,35.1239669421487603,Torres and Cape,0.424,42.35,2,6
2025-04-01,107,CAPE YORK DENTAL CLINIC,471,48,726,64.8760330578512397,Torres and Cape,0.102,10.19,10,30
2020-01-01,17,INGHAM DENTAL CLINIC,159,11,2641,6.0204468004543733,Townsville,0.069,6.92,14,42
2020-01-01,14,AYR DENTAL CLINIC,180,7,2641,6.8156001514577811,Townsville,0.039,3.89,26,78
2020-01-01,19,CHARTERS TOWERS DENTAL CL,288,6,2641,10.9049602423324498,Townsville,0.021,2.08,48,144
2020-01-01,20,TOWNSVILLE DENTAL CLINIC,2008,59,2641,76.0318061340401363,Townsville,0.029,2.94,34,102
2020-01-01,81,HUGHENDEN DENTAL CLINIC,5,0,2641,0.18932222642938280954,Townsville,0.000,0.00,NULL,NULL
2020-01-01,130,RICHMOND DENTAL CLINIC,1,1,2641,0.03786444528587656191,Townsville,1.000,100.00,1,3
2020-07-01,14,AYR DENTAL CLINIC,156,13,2554,6.1080657791699295,Townsville,0.083,8.33,12,36
2020-07-01,130,RICHMOND DENTAL CLINIC,4,0,2554,0.15661707126076742365,Townsville,0.000,0.00,NULL,NULL
2020-07-01,17,INGHAM DENTAL CLINIC,139,15,2554,5.4424432263116680,Townsville,0.108,10.79,9,27
2020-07-01,81,HUGHENDEN DENTAL CLINIC,17,1,2554,0.66562255285826155051,Townsville,0.059,5.88,17,51
2020-07-01,19,CHARTERS TOWERS DENTAL CL,212,9,2554,8.3007047768206735,Townsville,0.042,4.25,24,72
2020-07-01,20,TOWNSVILLE DENTAL CLINIC,2026,160,2554,79.3265465935787001,Townsville,0.079,7.90,13,39
2020-10-01,17,INGHAM DENTAL CLINIC,162,6,2788,5.8106169296987088,Townsville,0.037,3.70,27,81
2020-10-01,20,TOWNSVILLE DENTAL CLINIC,2247,14,2788,80.5954088952654232,Townsville,0.006,0.62,161,483
2020-10-01,14,AYR DENTAL CLINIC,121,10,2788,4.3400286944045911,Townsville,0.083,8.26,12,36
2020-10-01,81,HUGHENDEN DENTAL CLINIC,25,1,2788,0.89670014347202295552,Townsville,0.040,4.00,25,75
2020-10-01,130,RICHMOND DENTAL CLINIC,7,0,2788,0.25107604017216642755,Townsville,0.000,0.00,NULL,NULL
2020-10-01,19,CHARTERS TOWERS DENTAL CL,226,19,2788,8.1061692969870875,Townsville,0.084,8.41,12,36
2021-01-01,130,RICHMOND DENTAL CLINIC,8,1,2858,0.27991602519244226732,Townsville,0.125,12.50,8,24
2021-01-01,14,AYR DENTAL CLINIC,120,17,2858,4.1987403778866340,Townsville,0.142,14.17,7,21
2021-01-01,81,HUGHENDEN DENTAL CLINIC,32,0,2858,1.1196641007697691,Townsville,0.000,0.00,NULL,NULL
2021-01-01,20,TOWNSVILLE DENTAL CLINIC,2306,87,2858,80.6857942617214836,Townsville,0.038,3.77,27,81
2021-01-01,19,CHARTERS TOWERS DENTAL CL,211,11,2858,7.3827851644506648,Townsville,0.052,5.21,19,57
2021-01-01,17,INGHAM DENTAL CLINIC,181,9,2858,6.3331000699790063,Townsville,0.050,4.97,20,60
2021-04-01,17,INGHAM DENTAL CLINIC,215,9,2744,7.8352769679300292,Townsville,0.042,4.19,24,72
2021-04-01,19,CHARTERS TOWERS DENTAL CL,193,13,2744,7.0335276967930029,Townsville,0.067,6.74,15,45
2021-04-01,130,RICHMOND DENTAL CLINIC,9,0,2744,0.32798833819241982507,Townsville,0.000,0.00,NULL,NULL
